image_name,EXPECTED_QUANTITY,asin_1,height_1,length_1,name_1,normalizedName_1,quantity_1,weight_1,width_1,asin_2,height_2,length_2,name_2,normalizedName_2,quantity_2,weight_2,width_2,asin_3,height_3,length_3,name_3,normalizedName_3,quantity_3,weight_3,width_3,asin_4,height_4,length_4,name_4,normalizedName_4,quantity_4,weight_4,width_4
112880,4,B0039MIJNQ,0.799999999184,5.199999994696,"Vermont Gage 401102520 1/8""-27 NPT Basic L-1 Plug Gage Assembly","Vermont Gage 401102520 1/8""-27 NPT Basic L-1 Plug Gage Assembly",1,0.05,0.899999999082,B00LLHNNSM,1.899999998062,6.099999993778,"Smoke Odor Exterminator 13oz Jar Candle, Enchanted Sea","Smoke Odor Exterminator 13oz Jar Candle, Enchanted Sea",1,1.3999999999999997,3.599999996328,B00QAVJT32,1.574803148,8.7401574714,"MeasuPro All-In-One Instant Read Digital Meat Cooking Thermometer for Oven, Grill and BBQ, with Timer and Stainless Steel Probe, Silver","MeasuPro All-In-One Instant Read Digital Meat Cooking Thermometer for Oven, Grill and BBQ, with Timer and Stainless Steel Probe, Silver",2,0.3499999997064932,6.6141732216,,,,,,,,
112881,3,B00LLHNNSM,1.899999998062,6.099999993778,"Smoke Odor Exterminator 13oz Jar Candle, Enchanted Sea","Smoke Odor Exterminator 13oz Jar Candle, Enchanted Sea",1,1.3999999999999997,3.599999996328,B00QAVJT32,1.574803148,8.7401574714,"MeasuPro All-In-One Instant Read Digital Meat Cooking Thermometer for Oven, Grill and BBQ, with Timer and Stainless Steel Probe, Silver","MeasuPro All-In-One Instant Read Digital Meat Cooking Thermometer for Oven, Grill and BBQ, with Timer and Stainless Steel Probe, Silver",2,0.3499999997064932,6.6141732216,,,,,,,,,,,,,,,,
112897,2,B011NQ2BCY,1.99999999796,15.099999984598,"H.Versailtex Vintage Rustic Style Printed Design Room Darkening Blackout Curtain Panels with Antique Grommet Top,Set of 1 Panel,W52 x L63 inch-Taupe and Sage Floral","Set of 1 H.Versailtex Vintage Rustic Style Printed Design Room Darkening Blackout Curtain Panels with Antique Grommet Top, Panel,W52 x L63 inch-Taupe and Sage Floral",1,1.4999999987421142,11.199999988575998,B01825OGPE,5.99999999388,15.49999998419,Brother Printer TN850 High Yield Toner,Brother Printer TN850 High Yield Toner,1,2.6999999977358056,9.899999989902,,,,,,,,,,,,,,,,
112898,1,B011NQ2BCY,1.99999999796,15.099999984598,"H.Versailtex Vintage Rustic Style Printed Design Room Darkening Blackout Curtain Panels with Antique Grommet Top,Set of 1 Panel,W52 x L63 inch-Taupe and Sage Floral","Set of 1 H.Versailtex Vintage Rustic Style Printed Design Room Darkening Blackout Curtain Panels with Antique Grommet Top, Panel,W52 x L63 inch-Taupe and Sage Floral",1,1.4999999987421142,11.199999988575998,,,,,,,,,,,,,,,,,,,,,,,,
112899,2,B000H8PT1U,5.199999994696,13.699999986026,"Rothco Desert Tan Speedlace Jungle Boot, 12","Rothco Desert Tan Speedlace Jungle Boot, 12",1,4.35,12.099999987658,B011NQ2BCY,1.99999999796,15.099999984598,"H.Versailtex Vintage Rustic Style Printed Design Room Darkening Blackout Curtain Panels with Antique Grommet Top,Set of 1 Panel,W52 x L63 inch-Taupe and Sage Floral","Set of 1 H.Versailtex Vintage Rustic Style Printed Design Room Darkening Blackout Curtain Panels with Antique Grommet Top, Panel,W52 x L63 inch-Taupe and Sage Floral",1,1.4999999987421142,11.199999988575998,,,,,,,,,,,,,,,,
112943,3,B000M8J402,0.399999999592,11.899999987862001,"Allergy Research Group Butyren, 815mg - 100 Tablets","Allergy Research Group Butyren, 815mg - 100 Tablets",1,0.2,4.49999999541,B000RG5CHI,1.199999998776,2.99999999694,Pyridoxine P5P (B-6) 60 Capsules,Pyridoxine P5P (B-6) 60 Capsules,1,0.10000000000000002,1.699999998266,B0199R4WZI,5.49999999439,5.699999994186001,Disney Tsum Tsum Lights & Sounds Donald Plush,Disney Tsum Tsum Lights & Sounds Donald Plush,1,0.4999999995807047,5.599999994287999,,,,,,,,
112947,4,B00G9COZ4K,3.99999999592,11.49999998827,Top Chews Chicken Jerky 48oz,Top Chews Chicken Jerky 48oz,1,3.0,8.99999999082,B00JCWFQII,0.399999999592,7.799999992044,"100 Pcs 4x6 Clear Resealable Cello / Cellophane Bags Good for Bakery, Candle, Soap, Cookie","100 Pcs 4x6 Clear Resealable Cello / Cellophane Bags Good for Bakery, Candle, Soap, Cookie",1,0.25,4.49999999541,B01CUUAJF8,2.1999999977560005,5.899999993982,Senkada Tea Ceylon Hand Rolled TGFOP Green Tea 50g,Senkada Tea Ceylon Hand Rolled TGFOP Green Tea 50g,2,0.3499999997064932,3.399999996532,,,,,,,,
112948,3,B00G9COZ4K,3.99999999592,11.49999998827,Top Chews Chicken Jerky 48oz,Top Chews Chicken Jerky 48oz,1,3.0,8.99999999082,B01CUUAJF8,2.1999999977560005,5.899999993982,Senkada Tea Ceylon Hand Rolled TGFOP Green Tea 50g,Senkada Tea Ceylon Hand Rolled TGFOP Green Tea 50g,2,0.3499999997064932,3.399999996532,,,,,,,,,,,,,,,,
112949,4,B00FQH7MQ2,3.149606296,7.6377952678,Seagate 4TB Gaming SSHD(Solid State Hybrid Drive)  SATA 6Gb/s 64MB Cache 3.5-Inch Internal Bare Drive (ST4000DX001),Seagate 4TB Gaming SSHD(Solid State Hybrid Drive)  SATA 6Gb/s 64MB Cache 3.5-Inch Internal Bare Drive (ST4000DX001),2,1.543235834,5.905511805,B01CUUAJF8,2.1999999977560005,5.899999993982,Senkada Tea Ceylon Hand Rolled TGFOP Green Tea 50g,Senkada Tea Ceylon Hand Rolled TGFOP Green Tea 50g,2,0.3499999997064932,3.399999996532,,,,,,,,,,,,,,,,
112962,8,B003RL7RRS,1.299999998674,4.49999999541,"Swingline Staples, Premium, S.F. 4, 0.25 Inch Length, 210 Per Strip, 5,000 Per Box (S7035450)","Swingline Staples, Premium, S.F. 4, 0.25 Inch Length, 210 Per Strip, 5,000 Per Box (S7035450)",2,0.39999999966456384,1.799999998164,B0057XTAQA,1.49999999847,2.99999999694,Delta 36004 Scald Guard Single Lever Cartridge,Delta 36004 Scald Guard Single Lever Cartridge,5,0.022046001167587297,1.99999999796,B008OUJGV2,1.3999999985719997,5.799999994084,"Freekeh Foods Freekeh Original , 8-Ounce","Freekeh Foods Freekeh Original , 8-Ounce",1,0.5,2.7999999971439995,,,,,,,,
112967,2,B00G3EI6HG,2.1999999977560005,6.699999993166,Crocodile Creek Fire Truck Jigsaw Puzzle (12 Piece),Crocodile Creek Fire Truck Jigsaw Puzzle (12 Piece),1,0.6,5.099999994798,B012NR0LFQ,0.399999999592,5.49999999439,[TeleSkins] -UK Flag Grunge - Samsung Galaxy S3 Blue Case - Ultra Durable HARD PLASTIC Protective Snap On back Case / Cover for Samsung Galaxy S3. [Fits Galaxy S3 i9300 for Teen Girls],[TeleSkins] -UK Flag Grunge - Samsung Galaxy S3 Blue Case - Ultra Durable HARD PLASTIC Protective Snap On back Case / Cover for Samsung Galaxy S3. [Fits Galaxy S3 i9300 for Teen Girls],1,0.8499999992871979,2.7999999971439995,,,,,,,,,,,,,,,,
112978,5,0132788659,0.899999999082,9.899999989902,Engineering with Excel (4th Edition),Engineering with Excel (4th Edition),1,2.5,7.899999991942001,1933054395,2.8346456664,10.4724409342,Qwirkle Board Game,Qwirkle Board Game,1,2.292784121429079,10.4724409342,B001MYEU0E,0.799999999184,10.899999988882,Lyman 49th Edition Reloading Handbook,Lyman 49th Edition Reloading Handbook,2,2.4,8.49999999133,B00O35CWQ8,3.099999996838,10.49999998929,"Mellanni Bed Sheet Set - HIGHEST QUALITY Brushed Microfiber 1800 Bedding - Wrinkle, Fade, Stain Resistant - Hypoallergenic - 3 Piece (Twin, White)","Mellanni Bed Sheet Set - HIGHEST QUALITY Brushed Microfiber 1800 Bedding - Wrinkle, Fade, Stain Resistant - Hypoallergenic - 3 Piece (Twin, White)",1,2.05,9.399999990412
112979,3,B001O1Q0NA,1.49999999847,6.99999999286,The Spice Lab's Pure Himalayan Natural Unprocessed Culinary Crystal Salt - 1 Pound - Finely Ground .5mm,The Spice Lab's Pure Himalayan Natural Unprocessed Culinary Crystal Salt - 1 Pound - Finely Ground .5mm,1,1.05,4.9999999949,B0082X9ED6,2.49999999745,9.49999999031,"Xpand X104SX2 YOUniversal 3D Glasses, Small (Black/Blue)","Xpand X104SX2 YOUniversal 3D Glasses, Small (Black/Blue)",1,0.55,6.599999993268,B00EATJ01C,2.99999999694,5.599999994287999,Taco Holders~~ Blue~~Package of 4,Taco Holders~~ Blue~~Package of 4,1,0.022046001167587297,2.99999999694,,,,,,,,
112980,4,0316743003,1.199999998776,8.199999991636,Skunk Works: A Personal Memoir of My Years at Lockheed,Skunk Works: A Personal Memoir of My Years at Lockheed,1,0.8000000000000002,5.399999994492,B001O1Q0NA,1.49999999847,6.99999999286,The Spice Lab's Pure Himalayan Natural Unprocessed Culinary Crystal Salt - 1 Pound - Finely Ground .5mm,The Spice Lab's Pure Himalayan Natural Unprocessed Culinary Crystal Salt - 1 Pound - Finely Ground .5mm,1,1.05,4.9999999949,B0082X9ED6,2.49999999745,9.49999999031,"Xpand X104SX2 YOUniversal 3D Glasses, Small (Black/Blue)","Xpand X104SX2 YOUniversal 3D Glasses, Small (Black/Blue)",1,0.55,6.599999993268,B00EATJ01C,2.99999999694,5.599999994287999,Taco Holders~~ Blue~~Package of 4,Taco Holders~~ Blue~~Package of 4,1,0.022046001167587297,2.99999999694
112997,9,B003BKOTQ2,0.799999999184,7.49999999235,"Get Naked Super Antioxidant Dental Chew Sticks for Dogs, Small/6.2-Ounce, 18 sticks/Pack","Get Naked Super Antioxidant Dental Chew Sticks for Dogs, Small/6.2-Ounce, 18 sticks/Pack",1,0.39999999966456384,3.899999996022,B00W4XV1RM,1.699999998266,7.699999992146,Saxx Mens Ultra Fly Lifestyle Boxers Underwear Medium Chief Stripe Red,Saxx Mens Ultra Fly Lifestyle Boxers Underwear Medium Chief Stripe Red,1,0.24999999979035234,5.49999999439,B010TXST6O,1.899999998062,3.6999999962260004,"Advanced Probiotic :Best Probiotics for Women and Men- Support Digestive Health , Strong Immune Support","Advanced Probiotic :Best Probiotics for Women and Men- Support Digestive Health , Strong Immune Support",7,0.14999999987421142,1.899999998062,,,,,,,,
112998,7,B003BKOTQ2,0.799999999184,7.49999999235,"Get Naked Super Antioxidant Dental Chew Sticks for Dogs, Small/6.2-Ounce, 18 sticks/Pack","Get Naked Super Antioxidant Dental Chew Sticks for Dogs, Small/6.2-Ounce, 18 sticks/Pack",1,0.39999999966456384,3.899999996022,B00W4XV1RM,1.699999998266,7.699999992146,Saxx Mens Ultra Fly Lifestyle Boxers Underwear Medium Chief Stripe Red,Saxx Mens Ultra Fly Lifestyle Boxers Underwear Medium Chief Stripe Red,1,0.24999999979035234,5.49999999439,B010TXST6O,1.899999998062,3.6999999962260004,"Advanced Probiotic :Best Probiotics for Women and Men- Support Digestive Health , Strong Immune Support","Advanced Probiotic :Best Probiotics for Women and Men- Support Digestive Health , Strong Immune Support",5,0.14999999987421142,1.899999998062,,,,,,,,
113008,6,B00705YX42,5.099999994798,11.199999988575998,"Wild Republic Cuddlekins 12"" Bison","Wild Republic Cuddlekins 12"" Bison",1,0.5499999995387752,9.199999990616,B00TDMBUMI,4.099999995818,15.199999984496,AtGames Sega Genesis Classic Game Console with Wired Controllers,AtGames Sega Genesis Classic Game Console with Wired Controllers,1,1.9999999983228187,11.099999988678,B014DIPAYA,0.899999999082,14.699999985006,"YouYee European Style Fashionable Circle PVC Tablecloth,Easy Matching,Oilproof,71 Inch,Round","YouYee European Style Fashionable Circle PVC Tablecloth,Easy Matching,Oilproof,71 Inch,Round",2,1.0999999990775504,8.99999999082,B01AW8Q9LI,0.1968503935,12.598425184,Zixia 16 Inches Baby Doll's Clothes Cow Pattern Rompers Suit,Zixia 16 Inches Baby Doll's Clothes Cow Pattern Rompers Suit,2,0.09999999991614096,10.236220462
113009,3,B00705YX42,5.099999994798,11.199999988575998,"Wild Republic Cuddlekins 12"" Bison","Wild Republic Cuddlekins 12"" Bison",1,0.5499999995387752,9.199999990616,B014DIPAYA,0.899999999082,14.699999985006,"YouYee European Style Fashionable Circle PVC Tablecloth,Easy Matching,Oilproof,71 Inch,Round","YouYee European Style Fashionable Circle PVC Tablecloth,Easy Matching,Oilproof,71 Inch,Round",2,1.0999999990775504,8.99999999082,,,,,,,,,,,,,,,,
113010,7,B000EG6CS4,3.099999996838,9.199999990616,Dura Lube HL-DLOS-06 32oz Advanced Engine Treatment,Dura Lube HL-DLOS-06 32oz Advanced Engine Treatment,4,1.85,4.199999995716,B00705YX42,5.099999994798,11.199999988575998,"Wild Republic Cuddlekins 12"" Bison","Wild Republic Cuddlekins 12"" Bison",1,0.5499999995387752,9.199999990616,B014DIPAYA,0.899999999082,14.699999985006,"YouYee European Style Fashionable Circle PVC Tablecloth,Easy Matching,Oilproof,71 Inch,Round","YouYee European Style Fashionable Circle PVC Tablecloth,Easy Matching,Oilproof,71 Inch,Round",2,1.0999999990775504,8.99999999082,,,,,,,,
113011,5,B000FSQ7F4,0.799999999184,5.899999993982,"ClosetMaid 5629 Support for SuperSlide Hanging Bar, White","ClosetMaid 5629 Support for SuperSlide Hanging Bar, White",1,0.022046001167587297,3.6999999962260004,B0105KBNCI,1.49999999847,7.199999992656,Sena Ultraslim Classic Genuine Leather Pouch Case for Iphone 6/6s Plus (Black),Sena Ultraslim Classic Genuine Leather Pouch Case for Iphone 6/6s Plus (Black),1,0.19999999983228192,4.9999999949,B0141CBO0M,0.99999999898,6.099999993778,"DR JK- Comprehensive Bunion Corrector & Bunion Relief ToePal kit-5 Piece Hallux Valgus & Bunion Pads, Toe Spacers, Toe Separators, Bunion Splint, Toe Straightener, Bunion Protector, Bunion Cushions","DR JK- Comprehensive Bunion Corrector & Bunion Relief ToePal kit-5 Piece Hallux Valgus & Bunion Pads, Toe Spacers, Toe Separators, Bunion Splint, Toe Straightener, Bunion Protector, Bunion Cushions",2,0.022046001167587297,4.099999995818,B01FO28DAC,0.49999999949,6.549999993319,"LG G Watch Urbane W150 Screen Protector, Stouch 2 Pack Full Cover Tempered Glass Screen Protector for LG G Watch Urbane Full Body Skin/ Anti-Scratch/Anti-Bubble (LG G Watch Urbane W150)","2 Pack LG G Watch Urbane W150 Screen Protector, Stouch Full Cover Tempered Glass Screen Protector for LG G Watch Urbane Full Body Skin/ Anti-Scratch/Anti-Bubble (LG G Watch Urbane W150)",1,0.3799999996813356,3.549999996379
113018,8,B006RFZ66K,1.0999999988780003,5.399999994492,"Biore Deep Cleansing Pore Strips, 24 Count","Biore Deep Cleansing Pore Strips, 24 Count",1,0.10000000000000002,2.699999997246,B00T85PMWY,2.49999999745,6.399999993472,Nikon COOLPIX S33 Waterproof Digital Camera (Blue),Nikon COOLPIX S33 Waterproof Digital Camera (Blue),1,1.0999999990775504,5.99999999388,B00VNLXSSG,0.4724409444,4.1732283422,BRCbeads Gorgeous Yellow Jade Gemstone Round Loose Beads 4mm Approxi 15.5 inch 88pcs 1 Strand per Bag for Jewelry Making,BRCbeads Gorgeous Yellow Jade Gemstone Round Loose Beads 4mm Approxi 15.5 inch 88pcs 1 Strand per Bag for Jewelry Making,1,0.022046001167587297,1.574803148,B01E4VHSYG,0.399999999592,7.399999992452001,"Inateck USB 3.0 to SATA Adapter Cable for 2.5"" SSD/HDD Drives - SATA to USB 3.0 External Converter and Cable","Inateck USB 3.0 to SATA Adapter Cable for 2.5"" SSD/HDD Drives - SATA to USB 3.0 External Converter and Cable",5,0.04999999995807048,5.299999994594
113024,2,B019EOIIJM,3.6999999962260004,4.399999995512001,1:1:1 Ratio BCAA Powder | AMRAP Nutrition - Branched Chain Amino Acid Recovery Powder,1:1:1 Ratio BCAA Powder | AMRAP Nutrition - Branched Chain Amino Acid Recovery Powder,2,0.39999999966456384,3.6999999962260004,,,,,,,,,,,,,,,,,,,,,,,,
113025,3,B011I5ZTIS,1.299999998674,5.599999994287999,ORICO Tool Free USB 3.0 External Enclosure for 2.5-Inch SATA HDD/SSD (7mm & 9.5mm) - Black (2599US3),ORICO Tool Free USB 3.0 External Enclosure for 2.5-Inch SATA HDD/SSD (7mm & 9.5mm) - Black (2599US3),1,0.11999999989936912,3.49999999643,B019EOIIJM,3.6999999962260004,4.399999995512001,1:1:1 Ratio BCAA Powder | AMRAP Nutrition - Branched Chain Amino Acid Recovery Powder,1:1:1 Ratio BCAA Powder | AMRAP Nutrition - Branched Chain Amino Acid Recovery Powder,2,0.39999999966456384,3.6999999962260004,,,,,,,,,,,,,,,,
113030,7,B001AJQGNU,1.99999999796,16.99999998266,"Snap-N-Store File Box, Letter/Legal Size, Glossy Black (SNS01536)","Snap-N-Store File Box, Letter/Legal Size, Glossy Black (SNS01536)",2,2.7,13.49999998623,B00VFVGFWU,2.7999999971439995,12.099999987657998,"GLW® 50w Outdoor LED Flood Lights Daylight White Security Light, Waterproof Floodlight Lamp 3700lm 350w Halogen Bulb Equivalent [Added Plug]","GLW® 50w Outdoor LED Flood Lights Daylight White Security Light, Waterproof Floodlight Lamp 3700lm 350w Halogen Bulb Equivalent [Added Plug]",3,3.2499999972745806,9.49999999031,B00YP823NA,2.099999997858,14.299999985414,"MAXOAK 50000mAh 6 Port(5/12/20v) Portable Charger External Battery Power Bank for Laptop & Notebook–Most of Sony Dell Hp Toshiba Samsung Lenovo Acer IBM NEC Mobile,Tablet(not for Apple Laptop)","MAXOAK 50000mAh 6 Port(5/12/20v) Portable Charger External Battery Power Bank for Laptop & Notebook–Most of Sony Dell Hp Toshiba Samsung Lenovo Acer IBM NEC Mobile,Tablet(not for Apple Laptop)",2,4.649999996100553,9.199999990616,,,,,,,,
113045,4,B00SB6SOSK,3.599999996328,8.399999991432,MAYERS AUSDOM Lightweight Over-Ear Wired HiFi Stereo Headphones with Built-in Mic Comfortable Leather Earphones- Black,MAYERS AUSDOM Lightweight Over-Ear Wired HiFi Stereo Headphones with Built-in Mic Comfortable Leather Earphones- Black,1,0.4000000000000001,7.199999992656,B00WUMGXTI,2.899999997042,11.599999988168,"1400 Series 300 Thread Count 100% Cotton Sateen Dobby Stripe Sheet Set- 4 Sizes- 9 Colors (Full, Burgundy)","1400 Series 300 Thread Count 100% Cotton Sateen Dobby Stripe Sheet Set- 4 Sizes- 9 Colors (Full, Burgundy)",1,2.549999997861594,9.899999989902,B01BKLG07Y,3.99999999592,12.799999986944,"Smartfruit Perfect Peach, 100% Fruit Smoothie Mix, No Added Sugar, Non-GMO, No Additives, Vegan, 48 Fl. Oz (Pack of 1)","(Pack of 1) Smartfruit Perfect Peach, 100% Fruit Smoothie Mix, No Added Sugar, Non-GMO, No Additives, Vegan, 48 Fl. Oz",1,3.9999999966456374,4.49999999541,B01EH53RHQ,3.099999996838,14.799999984904002,WASING Outdoor Inflatable Lounger Nylon Fabric Beach Lounger Convenient Compression Air Bag Hangout Bean Bag Portable Dream Chair WS-InCOUCH-black,WASING Outdoor Inflatable Lounger Nylon Fabric Beach Lounger Convenient Compression Air Bag Hangout Bean Bag Portable Dream Chair WS-InCOUCH-black,1,3.1999999973165107,10.299999989494001
113046,2,B00WUMGXTI,2.899999997042,11.599999988168,"1400 Series 300 Thread Count 100% Cotton Sateen Dobby Stripe Sheet Set- 4 Sizes- 9 Colors (Full, Burgundy)","1400 Series 300 Thread Count 100% Cotton Sateen Dobby Stripe Sheet Set- 4 Sizes- 9 Colors (Full, Burgundy)",1,2.549999997861594,9.899999989902,B01BKLG07Y,3.99999999592,12.799999986944,"Smartfruit Perfect Peach, 100% Fruit Smoothie Mix, No Added Sugar, Non-GMO, No Additives, Vegan, 48 Fl. Oz (Pack of 1)","(Pack of 1) Smartfruit Perfect Peach, 100% Fruit Smoothie Mix, No Added Sugar, Non-GMO, No Additives, Vegan, 48 Fl. Oz",1,3.9999999966456374,4.49999999541,,,,,,,,,,,,,,,,
113047,3,B00TXN7VN4,2.899999997042,10.699999989085999,Coast Athletic Plastic Baseballs - 12 PACK,Coast Athletic Plastic Baseballs - 12 PACK,1,0.6,8.399999991432,B00WUMGXTI,2.899999997042,11.599999988168,"1400 Series 300 Thread Count 100% Cotton Sateen Dobby Stripe Sheet Set- 4 Sizes- 9 Colors (Full, Burgundy)","1400 Series 300 Thread Count 100% Cotton Sateen Dobby Stripe Sheet Set- 4 Sizes- 9 Colors (Full, Burgundy)",1,2.549999997861594,9.899999989902,B01D0NQALG,3.599999996328,9.49999999031,"Purina Fancy Feast Gourmet Cat Food, Filet Mignon Flavor with Real Seafood & Shrimp, 16 oz. - Pack of 2","Pack of 2 Purina Fancy Feast Gourmet Cat Food, Filet Mignon Flavor with Real Seafood & Shrimp, 16 oz. -",1,1.9999999983228187,7.699999992146,,,,,,,,
11307,3,B003HFG07M,5.199999994696,11.299999988474,Glad ForceFlex Tall Kitchen 13 Gallon Trash Bag With Odor Shield - 120-Count,Glad ForceFlex Tall Kitchen 13 Gallon Trash Bag With Odor Shield - 120-Count,1,5.599999999999999,8.49999999133,B005T571T4,0.599999999388,14.299999985414,"BUD Industries NBX-10987-PL ABS Plastic Internal Panel, 14-19/64"" Length x 10-25/64"" Width x 11/64"" Thick, for NB Series NEMA Box","BUD Industries NBX-10987-PL ABS Plastic Internal Panel, 14-19/64"" Length x 10-25/64"" Width x 11/64"" Thick, for NB Series NEMA Box",1,0.8000000000000002,9.9999999898,B009ASXZHI,4.299999995614,5.899999993982,SE JT3405DS 25Pc Doming Punch & Dapping Block Set with a Wood Stand,SE JT3405DS 25Pc Doming Punch & Dapping Block Set with a Wood Stand,1,5.45,5.899999993982,,,,,,,,
113072,3,B001RJ5YRW,3.099999996838,9.49999999031,Resistance Series 1: Ravager Action Figure,Resistance Series 1: Ravager Action Figure,1,0.7,6.299999993574,B0145GMV7Y,1.799999998164,10.49999998929,Pictionary Game,Pictionary Game,1,1.2499999989517618,10.49999998929,B01DM3UAKQ,6.799999993064,6.99999999286,"Excelvan Wake-Up Light with Sunrise Simulation Alarm Clock with FM Radio,White","Excelvan Wake-Up Light with Sunrise Simulation Alarm Clock with FM Radio,White",1,1.149999999035621,6.899999992962,,,,,,,,
113073,2,B0145GMV7Y,1.799999998164,10.49999998929,Pictionary Game,Pictionary Game,1,1.2499999989517618,10.49999998929,B01DM3UAKQ,6.799999993064,6.99999999286,"Excelvan Wake-Up Light with Sunrise Simulation Alarm Clock FM Radio,White","Excelvan Wake-Up Light with Sunrise Simulation Alarm Clock FM Radio,White",1,1.149999999035621,6.899999992962,,,,,,,,,,,,,,,,
113075,4,B00D2JN87I,3.399999996532,6.199999993676,Baby Shusher - The Soothing Sleep Miracle for Babies,Baby Shusher - The Soothing Sleep Miracle for Babies,1,0.4000000000000001,3.399999996532,B019FEM0ZY,2.1653543285,6.299212592,Car Bluetooth Fm Transmitter Wireless Fm Transmitter Bluetooth Fm Transmitter with USB Charger Music Control Hands-Free Calling Works with Iphone Samsung Lg More Tablets Mp3 Players,Car Bluetooth Fm Transmitter Wireless Fm Transmitter Bluetooth Fm Transmitter with USB Charger Music Control Hands-Free Calling Works with Iphone Samsung Lg More Tablets Mp3 Players,3,0.0,4.9212598375,,,,,,,,,,,,,,,,
11308,1,B009ASXZHI,4.299999995614,5.899999993982,SE JT3405DS 25Pc Doming Punch & Dapping Block Set with a Wood Stand,SE JT3405DS 25Pc Doming Punch & Dapping Block Set with a Wood Stand,1,5.45,5.899999993982,,,,,,,,,,,,,,,,,,,,,,,,
11309,2,B009ASXZHI,4.299999995614,5.899999993982,SE JT3405DS 25Pc Doming Punch & Dapping Block Set with a Wood Stand,SE JT3405DS 25Pc Doming Punch & Dapping Block Set with a Wood Stand,1,5.45,5.899999993982,B01AWGZXHQ,3.49999999643,12.699999987045999,"DC Super Hero Girls Wonder Woman 12"" Action Doll","DC Super Hero Girls Wonder Woman 12"" Action Doll",1,0.8499999992871979,8.49999999133,,,,,,,,,,,,,,,,
113116,4,B00Q2X7S9U,0.6999999992859999,7.099999992758,"ThinOPTICS Stick Anywhere, Go Everywhere Reading Glasses plus Black iPhone 6/6S Case","ThinOPTICS Stick Anywhere, Go Everywhere Reading Glasses plus Black iPhone 6/6S Case",2,0.15,4.599999995308,B01ABSO6VY,2.99999999694,8.799999991024002,Kingway Compatible Canon Ink Cartridge PGI-250XL CLI-251XL Replacement for Canon PIXMA IP7220 MG5420 MG5520 MG6620 MX922 Printer (4BK+2BK+2C+2M+2Y),Kingway Compatible Canon Ink Cartridge PGI-250XL CLI-251XL Replacement for Canon PIXMA IP7220 MG5420 MG5520 MG6620 MX922 Printer (4BK+2BK+2C+2M+2Y),1,1.2499999989517618,3.899999996022,B01GFA5SHI,0.99606299111,11.59842518502,"Neleus Men's Athletic Lightweight Shorts with Pockets,805,Yellow & Brown,USA XL,Tag 2XL","Neleus Men's Athletic Lightweight Shorts with Pockets,805,Yellow & Brown,USA XL,Tag 2XL",1,0.2333152118746,8.49606298346,,,,,,,,
113117,2,B01ABSO6VY,2.99999999694,8.799999991024002,Kingway Compatible Canon Ink Cartridge PGI-250XL CLI-251XL Replacement for Canon PIXMA IP7220 MG5420 MG5520 MG6620 MX922 Printer (4BK+2BK+2C+2M+2Y),Kingway Compatible Canon Ink Cartridge PGI-250XL CLI-251XL Replacement for Canon PIXMA IP7220 MG5420 MG5520 MG6620 MX922 Printer (4BK+2BK+2C+2M+2Y),1,1.2499999989517618,3.899999996022,B01GFA5SHI,0.99606299111,11.59842518502,"Neleus Men's Athletic Lightweight Shorts with Pockets,805,Yellow & Brown,USA XL,Tag 2XL","Neleus Men's Athletic Lightweight Shorts with Pockets,805,Yellow & Brown,USA XL,Tag 2XL",1,0.2333152118746,8.49606298346,,,,,,,,,,,,,,,,
113119,4,B00R20EPLG,3.399999996532,4.599999995308,"Funny Guy Mugs Caffeine PO Q4H PRN Nurse's Ceramic Coffee Mug, White, 11-Ounce","Funny Guy Mugs Caffeine PO Q4H PRN Nurse's Ceramic Coffee Mug, White, 11-Ounce",1,1.05,4.099999995818,B016V4JOZA,0.99999999898,5.99999999388,"Starwood Sports Exercise Resistance Loop Bands, Set of 4","Set of 4 Starwood Sports Exercise Resistance Loop Bands,",2,0.022046001167587297,3.99999999592,B01F9UBGVC,0.99999999898,5.299999994594,"Bistore - 1Box Mixed Style Round Glass Pearl Beads, Dyed, Mixed Color (6mm round - 600pcs/box, GP06-02 Mixed 10 colors)","Bistore - 1Box Mixed Style Round Glass Pearl Beads, Dyed, Mixed Color (6mm round - 600pcs/box, GP06-02 Mixed 10 colors)",1,0.4499999996226342,2.99999999694,,,,,,,,
113120,3,B00R20EPLG,3.399999996532,4.599999995308,"Funny Guy Mugs Caffeine PO Q4H PRN Nurse's Ceramic Coffee Mug, White, 11-Ounce","Funny Guy Mugs Caffeine PO Q4H PRN Nurse's Ceramic Coffee Mug, White, 11-Ounce",1,1.05,4.099999995818,B016V4JOZA,0.99999999898,5.99999999388,"Starwood Sports Exercise Resistance Loop Bands, Set of 4","Set of 4 Starwood Sports Exercise Resistance Loop Bands,",1,0.022046001167587297,3.99999999592,B01F9UBGVC,0.99999999898,5.299999994594,"Bistore - 1Box Mixed Style Round Glass Pearl Beads, Dyed, Mixed Color (6mm round - 600pcs/box, GP06-02 Mixed 10 colors)","Bistore - 1Box Mixed Style Round Glass Pearl Beads, Dyed, Mixed Color (6mm round - 600pcs/box, GP06-02 Mixed 10 colors)",1,0.4499999996226342,2.99999999694,,,,,,,,
